5000,0.1,0.5,1,36330,13670,5000,0.6290425454545454,0.29222835966053035,0.2720976363636363,0.25098732657945927,0.868356,0.14018338311070838
5000,0.1,0.5,1,36630,13370,5000,0.6287885454545453,0.29176819506349827,0.27504036363636364,0.25643026733819957,0.8680861818181818,0.13963770990402152
5000,0.1,0.5,1,36467,13533,5000,0.6280576363636363,0.2928731465170149,0.2712690909090909,0.25191227251689846,0.8662959999999998,0.1411158016485365
5000,0.1,0.5,1,36333,13667,5000,0.6320061818181818,0.2911292883020183,0.27535109090909093,0.25392908890026566,0.8668409090909089,0.14075871088526865
5000,0.1,0.5,1,36389,13611,5000,0.6272901818181817,0.2923303090900672,0.2726634545454546,0.2541706345438626,0.868065818181818,0.13983738879259217
5000,0.001,0.5,1,37249,12751,5000,0.6354663636363636,0.28916547756267447,0.26688145454545453,0.24823130368427224,0.8679469090909091,0.14037979425793737
5000,0.001,0.5,1,37570,12430,5000,0.630200909090909,0.2932555286607273,0.260824,0.24518573502625238,0.8681121818181818,0.13874447984682828
5000,0.001,0.5,1,37426,12574,5000,0.6337907272727272,0.29333859341509055,0.2621429090909091,0.24616486111896435,0.867846,0.13983891483482636
5000,0.001,0.5,1,37377,12623,5000,0.6335250909090908,0.29098828952927563,0.2614818181818182,0.24473022742374106,0.8679332727272726,0.13960266831983023
5000,0.001,0.5,1,37341,12659,5000,0.6364590909090909,0.29002664165883246,0.26336600000000004,0.24586287206933424,0.8679752727272726,0.13951604185188357
8891,0.1,0.5,1,30173,19827,8891,0.5535365335959654,0.3131206569207688,0.41110899797931777,0.3089368001714555,0.8543785977483828,0.15134106075192647
8891,0.1,0.5,1,30256,19744,8891,0.5572956818529147,0.3121574058368289,0.40993173829617424,0.3068622738379382,0.8568523203885143,0.14904164339460932
8891,0.1,0.5,1,30018,19982,8891,0.5621877706270908,0.3129794422756302,0.4130459662766806,0.30747144643010954,0.8550625732285069,0.15093354505420306
8891,0.1,0.5,1,30031,19969,8891,0.5632704487952318,0.31363663572709694,0.41699512658980153,0.31028980854748806,0.8572021191693129,0.14900004570925565
8891,0.1,0.5,1,30038,19962,8891,0.5641125129476491,0.313820719246269,0.4181104073627549,0.30843771210750426,0.8569154879353382,0.14972137942464248
8891,0.001,0.5,1,31626,18374,8891,0.5697863850163861,0.3112764658651253,0.39483384557912077,0.30433621815996104,0.8576558387529504,0.1476463610739934
8891,0.001,0.5,1,31549,18451,8891,0.5716027915980371,0.3094095867602669,0.39353483554363144,0.3035036629183372,0.8576076140666655,0.14781922903705333
8891,0.001,0.5,1,31650,18350,8891,0.571792973459442,0.31103894817716526,0.39138883700395644,0.30399055027627536,0.8577495712417856,0.14804379791597203
8891,0.001,0.5,1,31462,18538,8891,0.580378665670476,0.3091491394108308,0.3993705319997962,0.30496121208700355,0.8575471634035761,0.14895867671069576
8891,0.001,0.5,1,31476,18524,8891,0.5782275729737991,0.3099777463367993,0.39466387054049007,0.3042861649039119,0.8556534954407297,0.15102043339690954
15811,0.1,0.5,1,19494,30506,15811,0.3797381896643418,0.3076259970623242,0.5851122152831595,0.3041578291317039,0.8312896020422118,0.17068172787233438
15811,0.1,0.5,1,19656,30344,15811,0.3830776010089499,0.3078045822061303,0.5892132014404887,0.30483278854216755,0.8336445275105985,0.1683562936399761
15811,0.1,0.5,1,19428,30572,15811,0.3782896476272964,0.3065361652059799,0.5891112428013554,0.3028709706893139,0.833912871708377,0.1668796847086936
15811,0.1,0.5,1,19516,30484,15811,0.3771203902083238,0.3056736042902024,0.5798375651486833,0.3060033013645375,0.8328831046481592,0.1689095423887035
15811,0.1,0.5,1,19396,30604,15811,0.3747198796553768,0.3068678037962324,0.5820019449636079,0.3049714337218315,0.8324653933233046,0.16812079439906355
15811,0.001,0.5,1,21512,28488,15811,0.4115808907325523,0.31542273264281506,0.5696529455562139,0.30808688972018533,0.8365119812797251,0.16630332636731204
15811,0.001,0.5,1,21888,28112,15811,0.4129423652580876,0.31468959752039716,0.5638487486894289,0.3086944032333574,0.8350283387275683,0.16502488790832215
15811,0.001,0.5,1,21277,28723,15811,0.4085408214432238,0.3150414796979003,0.5600182340338242,0.30754397619289686,0.8379003510051509,0.16484995203469474
15811,0.001,0.5,1,21536,28464,15811,0.4126737171597453,0.3173574892382013,0.5648353618695963,0.3086694912013932,0.8347738220054398,0.16668787035991622
15811,0.001,0.5,1,21560,28440,15811,0.4086789442494416,0.31433541784290175,0.5639864156448009,0.31100533367435157,0.8362937806749631,0.16734515900814484
28117,0.1,0.5,1,13366,36634,25343,0.251444991571878,0.2461353057657041,0.6416995606758424,0.2863891256414246,0.7880503829154666,0.20103262352345516
28117,0.1,0.5,1,13418,36582,25358,0.25460123676318375,0.24886661976135674,0.6396333501419887,0.2870664131870707,0.7882236789723718,0.20098031401629146
28117,0.1,0.5,1,13295,36705,25272,0.2523376554362844,0.24708051582794735,0.6433091986396003,0.28428762711894695,0.7887205069614199,0.20037389564359884
28117,0.1,0.5,1,13578,36422,25380,0.2549462722207482,0.25078321153567407,0.6372345449721412,0.285538254697673,0.786468161315999,0.20206921162145539
28117,0.1,0.5,1,13426,36574,25336,0.2544832483805883,0.24800861017037273,0.6384294361261548,0.2842439463609162,0.7858276255707762,0.20270178505886816
28117,0.001,0.5,1,17546,32454,22296,0.3248937700564347,0.2878885576474869,0.6159279904835676,0.29715599257975656,0.8033476264246986,0.1923181202345267
28117,0.001,0.5,1,17383,32617,22601,0.3222992796242476,0.28664655853148663,0.6130871475599511,0.29678729002829574,0.8002922824754479,0.19351528970559895
28117,0.001,0.5,1,17312,32688,22224,0.3270061198493575,0.2898603703512499,0.618890811918476,0.29746774199660875,0.8017125886132034,0.19322100092718344
28117,0.001,0.5,1,17473,32527,22264,0.32442945311635113,0.28836393584815884,0.610396186206133,0.29880818275941273,0.7998970441713715,0.1945599127326637
28117,0.001,0.5,1,17827,32173,21894,0.33107686315965174,0.291996699204205,0.6084784543911871,0.2988066988296017,0.8068111386207473,0.1894438039974128
50000,0.1,0.5,1,21768,28232,50000,0.2998923,0.28852061520922556,0.529972,0.32113864796377284,0.40797390000000006,0.34229850995701105
50000,0.1,0.5,1,21430,28570,50000,0.3033889,0.28993041640502293,0.5426841000000001,0.3211472724579644,0.4043931999999999,0.34120861623610854
50000,0.1,0.5,1,21903,28097,50000,0.3030603,0.2896204197978969,0.5310347000000001,0.3218868192329565,0.4071608000000001,0.3425283388909011
50000,0.1,0.5,1,21520,28480,50000,0.30128720000000003,0.28858287737868304,0.5292148,0.32198199244827336,0.40801380000000004,0.34156495869681947
50000,0.1,0.5,1,21452,28548,50000,0.3023267,0.2907948030263092,0.5357846999999999,0.32210900367097783,0.40917159999999997,0.34151001413346577
50000,0.001,0.5,1,23356,26644,50000,0.3135729,0.29698784720185095,0.5155596,0.32398479724801904,0.4115257,0.3477030503741806
50000,0.001,0.5,1,23853,26147,50000,0.3148014,0.2980713313253054,0.5066938,0.3259060033837364,0.41088109999999994,0.34853819397992813
50000,0.001,0.5,1,23791,26209,50000,0.32108289999999995,0.3008827218827794,0.5130067,0.32475579248892544,0.41160220000000003,0.34890460151044156
50000,0.001,0.5,1,23794,26206,50000,0.3144721,0.29874655700374186,0.5008648000000001,0.32498134734313594,0.4095059999999999,0.3479820282198493
50000,0.001,0.5,1,23756,26244,50000,0.31863919999999996,0.2998830809221487,0.5007709,0.32312804693060926,0.4088029,0.34812394050336437
88913,0.1,0.5,1,25314,24686,88913,0.31680353890564594,0.28910356003338933,0.5125927019069489,0.32665195261897,0.2838791905725166,0.31411754657313945
88913,0.1,0.5,1,25261,24739,88913,0.31656921958348033,0.28655369493714655,0.5117284919338002,0.32822139527035105,0.2825555563554167,0.31110992591131814
88913,0.1,0.5,1,25110,24890,88913,0.3177894077588131,0.28817790789729736,0.5172932698883473,0.32740855335804037,0.28137589714425576,0.31126852768130203
88913,0.1,0.5,1,25234,24766,88913,0.31936643798636555,0.2892084403354771,0.5204125603795182,0.3259802256716172,0.2837350715915717,0.31280234294722786
88913,0.1,0.5,1,25374,24626,88913,0.3179128663264057,0.28721263402284547,0.515380993859466,0.3281679871049897,0.28425338161295194,0.3141432871060172
88913,0.001,0.5,1,26685,23315,88913,0.3254123804107607,0.29147797614776705,0.5055094915522665,0.32923101335999827,0.2896898058497045,0.31879629541095683
88913,0.001,0.5,1,26786,23214,88913,0.3247331063327406,0.2909302228420216,0.49811990238494597,0.3275116850520218,0.290358497764788,0.31966465887748613
88913,0.001,0.5,1,26745,23255,88913,0.32467825185547794,0.2911344184984379,0.5031498851799328,0.3294790694110422,0.28862043149309285,0.3205768852370781
88913,0.001,0.5,1,26839,23161,88913,0.32428858350190404,0.29132276740438645,0.5002294241719638,0.3290261568474879,0.29136668274387567,0.3201689981754829
88913,0.001,0.5,1,26963,23037,88913,0.3247494474959147,0.2907428359600356,0.4994636211153743,0.32915008379513566,0.29237349996040696,0.3212008619058448
158113,0.1,0.5,1,26849,23151,158113,0.341845103381336,0.29029655305400637,0.5195888771965231,0.3262329222572877,0.21733673533128642,0.26907682269927263
158113,0.1,0.5,1,26966,23034,158113,0.3418018095938265,0.2910102721626349,0.514634741702825,0.32514001679484794,0.21719157380845988,0.26841294531828297
158113,0.1,0.5,1,26990,23010,158113,0.34675623339243583,0.29212829135117585,0.5173396664312178,0.32521658957113825,0.2163601985459822,0.2688821924816577
158113,0.1,0.5,1,27171,22829,158113,0.35008634732092664,0.29328458840308747,0.5203245832792761,0.32462689928591093,0.2174512404318808,0.2689430472173504
158113,0.1,0.5,1,26949,23051,158113,0.3467071735067007,0.29222867398746266,0.5173064633156026,0.3251339106393866,0.21745691042846918,0.2692850883857252
158113,0.001,0.5,1,28481,21519,158113,0.35548038805841053,0.29524363572980394,0.5109375675714637,0.32743756984151556,0.22465348152205772,0.27711982409005165
158113,0.001,0.5,1,28623,21377,158113,0.3515143695972861,0.29304572174143373,0.5071986853296047,0.3268314391354942,0.223853002935905,0.27786588459767597
158113,0.001,0.5,1,28382,21618,158113,0.34942271746599207,0.2947656536420589,0.5080446680409201,0.3259020119300398,0.2235217886436695,0.2754647292018571
158113,0.001,0.5,1,28529,21471,158113,0.3553626635529737,0.29505071635765273,0.5136877081201078,0.325475048440422,0.22597680106480617,0.2773891505930238
158113,0.001,0.5,1,28442,21558,158113,0.35295012805543147,0.2955698089522555,0.5075047209929221,0.32600519426398117,0.22439266167899172,0.27721463187291684
281170,0.1,0.5,1,28681,21319,281170,0.39133191412265605,0.3049588582133086,0.5171199685961893,0.32206632210885283,0.17754225926261438,0.2271761108215909
281170,0.1,0.5,1,28531,21469,281170,0.39249032219101965,0.3056440857564607,0.5183354168553914,0.32147401561856664,0.17736763595736332,0.22716653740542075
281170,0.1,0.5,1,28150,21850,281170,0.39272890056466464,0.30570134729542703,0.5188831113929402,0.3219837528689611,0.17653579732463692,0.22667448281332425
281170,0.1,0.5,1,28578,21422,281170,0.3913362925385754,0.3039980368437723,0.5194738653863575,0.32169192425959875,0.1767225896065465,0.22723979453677673
281170,0.1,0.5,1,28359,21641,281170,0.39140338798804236,0.3051408357093705,0.5199602922970077,0.32164821652942016,0.17657786031343423,0.22681008516427925
281170,0.001,0.5,1,29723,20277,281170,0.3947432436512969,0.3058278014413595,0.5151010659178066,0.32258589518747377,0.18014814143793215,0.23249404657480796
281170,0.001,0.5,1,29545,20455,281170,0.39615928375154746,0.3064893235690166,0.5116079958933478,0.32366894354701364,0.18142162635504422,0.23395132637567828
281170,0.001,0.5,1,29726,20274,281170,0.3936731889965878,0.3060027508270791,0.5152086843615061,0.3233656088558912,0.1822562430171815,0.23460743083308408
281170,0.001,0.5,1,29832,20168,281170,0.39794827430020835,0.3062888780421651,0.5144601564151342,0.3228410805770568,0.18110692393634695,0.23363368456872416
281170,0.001,0.5,1,29611,20389,281170,0.3956669082344416,0.305331538431266,0.5118479028897545,0.3238642980926326,0.1817646223993719,0.23451470207896533
500000,0.1,0.5,1,29929,20071,500000,0.43040067272727284,0.31353600171345,0.5148372727272729,0.3201895348806819,0.15313872727272723,0.1933989377384999
500000,0.1,0.5,1,29579,20421,500000,0.4265313090909091,0.3118895256070284,0.5154945090909091,0.3207917888980255,0.15306061818181815,0.1932892572803297
500000,0.1,0.5,1,29815,20185,500000,0.4326079454545454,0.3132053393869685,0.5154360545454544,0.32086131306230997,0.15284432727272718,0.19367725539389252
500000,0.1,0.5,1,29756,20244,500000,0.4295945636363638,0.31238216306820915,0.5137517454545456,0.32106901162246426,0.15325692727272724,0.19336742196990064
500000,0.1,0.5,1,29587,20413,500000,0.42921861818181817,0.3132234108089908,0.5162169999999999,0.32096450497906237,0.15345905454545453,0.1934556731840814
500000,0.001,0.5,1,30894,19106,500000,0.43473323636363637,0.31432988074325896,0.5082696727272726,0.3205030854542762,0.1557243636363636,0.1987149992670054
500000,0.001,0.5,1,30630,19370,500000,0.43349421818181827,0.31396230330064046,0.5093263454545455,0.3215360873405669,0.15546174545454544,0.198225542502035
500000,0.001,0.5,1,30925,19075,500000,0.43247759999999996,0.31413549833857024,0.5104080727272725,0.3212871743249957,0.1559488545454545,0.19898776765181211
500000,0.001,0.5,1,30808,19192,500000,0.4341827454545456,0.313906339975519,0.5096157818181818,0.32121234666356774,0.1552149636363636,0.1983796717263929
500000,0.001,0.5,1,30941,19059,500000,0.43600089090909105,0.3137682978932745,0.5126349818181817,0.32053989931463456,0.1557577454545455,0.19870051837789524
